ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000075785,174.42304509566293,0.21200105342767542,0.09076812153292077,2.335633368272192,0.01951035793815799,0.03533870214084348,RAB7A
ENSG00000134717,36.293093182146315,-0.39768733962129205,0.1703690863703955,-2.334269368309514,0.01958162162219559,0.03545471210444699,BTF3L4
ENSG00000164758,24.48152416726615,-0.5220079400024966,0.22388711844890702,-2.331567548945981,0.0197234526486779,0.03569835960059049,MED30
ENSG00000197019,50.36679059589412,-0.3826093239873832,0.16423252187251403,-2.3296806236975693,0.01982303738664207,0.03586539238511014,SERTAD1
ENSG00000113141,31.623815750955146,-0.4250086093430739,0.18246799206794884,-2.3292228106768773,0.01984726509335256,0.03589601055161372,IK
ENSG00000181019,22.78932123840618,-0.6390246769604594,0.2745933303111317,-2.3271675107199576,0.01995635148508225,0.0360800261948838,NQO1
ENSG00000120699,10.930950269995119,-0.699818709450309,0.3010342812207544,-2.324714336893472,0.020087240148887228,0.03628996253368818,EXOSC8
ENSG00000183741,6.672526173025316,0.8658921355492043,0.372455012477846,2.3248234190450274,0.020081404212305292,0.03628996253368818,CBX6
ENSG00000160410,112.62811861334632,-0.2956329250461983,0.12720095386020455,-2.3241407872703737,0.020117949629498234,0.03633208543893948,SHKBP1
ENSG00000006652,15.428587231410875,0.6278375096689605,0.27022343860396286,2.3234013781799057,0.02015760014962489,0.0363903185654874,IFRD1
ENSG00000158792,5.805928548617313,-0.9243380343120499,0.39790485882018345,-2.3230126846220944,0.020178471021228862,0.036414618655276766,SPATA2L
ENSG00000054282,16.326974802791817,-0.5279639795578137,0.22752890663832434,-2.3204259509630365,0.020317846391571744,0.0366526788429455,SDCCAG8
ENSG00000115902,6.713823552185094,0.8886568526105847,0.38300288757508805,2.3202353857876923,0.020328147337333312,0.03665459397510825,SLC1A4
ENSG00000165280,63.73881353259808,-0.28599980937049324,0.12326885349318205,-2.3201303595016545,0.020333826450171975,0.03665459397510825,VCP
ENSG00000100902,27.658198600632325,0.44557516041317397,0.19209482327189997,2.319558397377977,0.020364778601572,0.03669692777709014,PSMA6
ENSG00000111269,14.204449541641452,0.6040710604149864,0.2605991300695874,2.3180087372267213,0.02044884621509148,0.03683490846809367,CREBL2
ENSG00000170142,58.390483483605664,0.3075956781078002,0.13271214067746123,2.317765929609783,0.020462045692556483,0.03684517864903721,UBE2E1
ENSG00000142166,25.645129262253686,-0.42701266068335236,0.18426017662037117,-2.317444108192303,0.020479551959747114,0.03686319352754481,IFNAR1
ENSG00000103254,4.8833601246652485,-0.949386826479516,0.4097013099126787,-2.3172657824351663,0.020489258051031085,0.036867160037629715,FAM173A
ENSG00000134748,38.04970248411729,-0.36688610764869034,0.15840280795084963,-2.3161591160841697,0.020549582535883106,0.03696217005173118,PRPF38A
ENSG00000100889,7.555388318181931,0.7923138875822869,0.3423018774953357,2.314664159541699,0.02063131865053739,0.03709560916529116,PCK2
ENSG00000163156,27.492932168542325,-0.48677317033743817,0.21032630557884527,-2.3143713241088664,0.020647362463063403,0.037110877521394865,SCNM1
ENSG00000077312,6.739106191400918,0.8112456052999009,0.3508153030029175,2.312457861318422,0.020752464917529703,0.03728614720465849,SNRPA
ENSG00000081154,70.03895709911453,0.34235266819204846,0.14809692905987729,2.311679724659458,0.020795339530057112,0.03734952428753679,PCNP
ENSG00000131148,15.350075386292806,-0.5981412565769223,0.2587771072706695,-2.3114148808816104,0.020809949779925452,0.03736210932354902,EMC8
ENSG00000100368,8.79098052955942,0.7313367497512666,0.3164686235550607,2.3109297267317404,0.02083673677888108,0.03739653927371133,CSF2RB
ENSG00000101473,5.64093339348652,-0.9397218428215235,0.4068708918244803,-2.309631535958855,0.020908562131559415,0.03751174673767177,ACOT8
ENSG00000117713,7.309517072287493,-0.8193276533100498,0.3547986020891127,-2.3092753141802516,0.02092830859915587,0.03753215211070248,ARID1A
ENSG00000166855,5.74251226550617,-0.8863151258259513,0.38382729426126144,-2.309150857892506,0.020935211423572547,0.03753215211070248,CLPX
ENSG00000095059,9.187907601058036,-0.6956911761676066,0.3014327095840918,-2.3079485206748176,0.021001999909350873,0.037638157386779794,DHPS
ENSG00000100075,7.580314796458744,-0.765064249761551,0.3316225865891559,-2.3070329968488603,0.021052980673414476,0.037704439741281584,SLC25A1
ENSG00000162222,12.93574223873932,-0.6464891471462137,0.28022830023318274,-2.307008773233321,0.021054331023621625,0.037704439741281584,TTC9C
ENSG00000100519,37.637578830314716,-0.37688109643339945,0.16346963970448275,-2.3055112687268275,0.021137956377322315,0.037840407154157325,PSMC6
ENSG00000108639,30.068433773572426,0.4882859005943634,0.21180419113627103,2.305364676566806,0.021146158072301385,0.03784130399391442,SYNGR2
ENSG00000103152,18.051898850195762,-0.49539464258083193,0.21503757273220692,-2.303758530597639,0.021236202194662178,0.03798860487243172,MPG
ENSG00000198171,11.256305172181559,-0.649481565304746,0.2819539110400123,-2.3035025934170412,0.021250581410251507,0.03800049383186896,DDRGK1
ENSG00000161547,50.982376214780984,-0.36871186439898046,0.16022509022753645,-2.3012117757298243,0.021379663607132452,0.0382174125010727,SRSF2
ENSG00000103342,11.775395977129271,-0.630015732943218,0.2738729745033735,-2.3003939475432165,0.02142591141829743,0.038286155894368575,GSPT1
ENSG00000005194,7.196710306578341,-0.9952000353579346,0.43284937855402295,-2.2991832370939305,0.021494536475891623,0.038380869274175666,CIAPIN1
ENSG00000102978,11.59158072223818,-0.6309954479677559,0.27444309944459555,-2.2991849649152534,0.021494438403938457,0.038380869274175666,POLR2C
ENSG00000229809,10.503329180433482,0.6702349767951875,0.29191299089448797,2.2960094195925804,0.021675342795459757,0.0386896601877549,ZNF688
ENSG00000172466,26.853187097612604,-0.4363972407231809,0.19014965175319917,-2.2950199314043114,0.02173198208108248,0.03877667390938247,ZNF24
ENSG00000166233,5.328393218014081,1.0395915182872264,0.45370239239243043,2.2913511934669955,0.02194310996175828,0.03913918052707085,ARIH1
ENSG00000172939,17.8746690893099,-0.5774084712789138,0.2521364195685233,-2.2900637371904584,0.022017622116787244,0.03925783566106405,OXSR1
ENSG00000124659,31.335434809997047,-0.39434473764243677,0.17233109007810193,-2.288297123076958,0.022120223943958482,0.03942647096866593,TBCC
ENSG00000116586,40.93874562722539,-0.4403927119389537,0.19260636553451826,-2.286490951203936,0.022225552901242642,0.03959984298647801,LAMTOR2
ENSG00000139372,13.725259091296055,-0.5529316259783283,0.24258474592327156,-2.279333862786319,0.022647226536689474,0.040336524538344354,TDG
ENSG00000106261,8.251766477973698,-0.7954683602572253,0.34930558511548826,-2.277284973826644,0.022769213652606476,0.04053909995974936,ZKSCAN1
ENSG00000163719,31.369738196891042,0.3884849590865138,0.1706261762584337,2.2768192290619407,0.02279702275295179,0.04057391155668421,MTMR14
ENSG00000146223,12.594507819672643,-0.7221293856245148,0.3173841323912073,-2.2752535868252517,0.022890721948409697,0.040725926015382066,RPL7L1
ENSG00000198730,8.057108817617436,-0.7916780717637875,0.3481383047026827,-2.274033224927366,0.02296398895008658,0.04084149174836245,CTR9
ENSG00000137845,13.378945814641895,-0.6227976594714614,0.27403717307381936,-2.2726758289237416,0.02304572229073798,0.04097202580922085,ADAM10
ENSG00000168374,68.75759117620984,-0.33751373945894864,0.14868322767782416,-2.270018916930522,0.023206435304150064,0.04124282932535024,ARF4
ENSG00000106245,109.7276720544315,0.23693737040462975,0.10450384975333964,2.2672597321904684,0.023374363805449928,0.04151124818936789,BUD31
ENSG00000140830,13.483656763287092,0.7618836176228073,0.33603461400877166,2.267277196637009,0.023373297582243546,0.04151124818936789,TXNL4B
ENSG00000128272,42.29886417906946,-0.3984650083018557,0.1758002320450953,-2.2665783979149907,0.023415992959865975,0.04157015513178519,ATF4
ENSG00000143418,11.302733949750708,-0.605833379883848,0.26731838776498856,-2.2663363525013587,0.023430797286953596,0.04158141490360779,CERS2
ENSG00000077238,8.160793122422902,-0.7068579575252455,0.3121390470441799,-2.264561144204421,0.023539623607249968,0.04175946224044272,IL4R
ENSG00000116793,11.23680753568702,-0.6458934084894479,0.2854363998798623,-2.2628277569409465,0.02364630914521224,0.041933584676857795,PHTF1
ENSG00000128309,9.24186169489675,-0.7304056822782348,0.3228190240715544,-2.2625856217083937,0.02366124529236998,0.04194493483647405,MPST
ENSG00000170445,7.406997497489643,-0.8087847511760305,0.3576930937623547,-2.261113690144025,0.023752217849635462,0.042091020019152055,HARS
ENSG00000162191,123.03170745510866,-0.2394912633728191,0.1063916540609746,-2.251034307968961,0.024383364511321295,0.04319389084665928,UBXN1
ENSG00000164258,38.03488160341263,0.3633938669196984,0.16155381447403855,2.2493672966050284,0.02448913748000196,0.043365629397019684,NDUFS4
ENSG00000171720,11.531888090318514,-0.6126283497605268,0.2725363311078959,-2.247877731640814,0.024583987490098907,0.04351790869104684,HDAC3
ENSG00000084090,7.053217588523227,-0.7864710900129146,0.34994971050390483,-2.247383170800305,0.02461554960620268,0.043558088140036,STARD7
ENSG00000089916,18.974997538323024,0.4750964285852635,0.2118143161844676,2.242985446609309,0.024897753001352062,0.04404159764170052,GPATCH2L
ENSG00000151657,20.397060931235142,0.49184168258618194,0.21946570571530485,2.241086738281599,0.02502045706119824,0.044242722561615024,KIN
ENSG00000213625,101.85022472196653,0.27007384370842497,0.12054552111994142,2.24043034696996,0.025062997980469515,0.044302004343894676,LEPROT
ENSG00000071073,16.500737402049076,-0.5199623239269519,0.23224222377827222,-2.2388793711490367,0.025163766064592735,0.044457616990027364,MGAT4A
ENSG00000122008,7.826061314324709,0.791312367136036,0.3534542722919073,2.2387970076154997,0.0251691270790102,0.044457616990027364,POLK
ENSG00000013275,47.19206662059081,-0.3107350035707871,0.13889721284491127,-2.2371579472782157,0.02527601874913028,0.044630383087756444,PSMC4
ENSG00000068366,8.106378183709259,-0.7052643759300854,0.31537678668626395,-2.2362596288092713,0.025334769288197813,0.04470264230096505,ACSL4
ENSG00000162604,20.97410925370395,-0.47735535284672886,0.21346204293073934,-2.2362540257408354,0.025335136102602292,0.04470264230096505,TM2D1
ENSG00000176978,41.22262780220632,-0.37402326069618,0.1672918110495596,-2.2357535515314435,0.02536791904349767,0.04474442002144564,DPP7
ENSG00000134283,18.18979991599517,-0.5736778597007387,0.25684464152398667,-2.2335597748772305,0.0255120531388817,0.04498250058287215,PPHLN1
ENSG00000177868,85.94829011403553,0.24846946112692858,0.11131935706553274,2.2320418270171714,0.025612198619123307,0.04514287805393541,CCDC23
ENSG00000189180,6.7621059057908575,-0.758005743771436,0.3396897222152633,-2.2314650523664756,0.0256503399552446,0.04519389406241376,ZNF33A
ENSG00000123415,8.343285379648064,-0.7234918436096739,0.32428357123585094,-2.231046860784321,0.025678025121693756,0.04521688780051715,SMUG1
ENSG00000170385,12.706030784539438,0.6722640595247774,0.30132993403371244,2.2309899667968773,0.025681793620521642,0.04521688780051715,SLC30A1
ENSG00000066583,7.608684471200741,0.7791611758419128,0.3492915135078064,2.230690256448212,0.025701653495515606,0.04521945051090716,ISOC1
ENSG00000170906,8.245236003567049,-0.6931254586979119,0.31070878527553397,-2.2307880933693394,0.025695169012865827,0.04521945051090716,NDUFA3
ENSG00000113643,10.700074280522994,-0.6837606527609829,0.3065924467169901,-2.230194057559904,0.02573456260196039,0.04526114553544501,RARS
ENSG00000092108,19.150059214349316,0.4684784589992162,0.21014696009581846,2.229289725559718,0.025794633823325516,0.04535056551263742,SCFD1
ENSG00000143669,25.524778070235556,0.40732146468002994,0.18275526723642568,2.2287809858475316,0.025828480671939453,0.04539383191055454,LYST
ENSG00000111652,9.319986000100887,-0.6425298485405938,0.2884841710796101,-2.227262057866188,0.025929764744357053,0.04555554664060441,COPS7A
ENSG00000114331,26.617783401108255,0.4307128031107798,0.19346318400680437,2.2263295485493044,0.025992115647617532,0.045648769225301124,ACAP2
ENSG00000112763,10.078634547119883,0.6710465867442471,0.30143845994780766,2.226147873965502,0.026004278134131052,0.04565381305863522,BTN2A1
ENSG00000080345,6.964459232482907,0.844227434710081,0.37939863951101666,2.225172540940456,0.026069657460725242,0.0457522488435728,RIF1
ENSG00000145817,26.155479635728277,-0.49230150989979593,0.22166701215753484,-2.2209056057016094,0.026357355479135838,0.046224141621867776,YIPF5
ENSG00000164924,70.6832292713357,0.3225110409334653,0.14521579058730716,2.2209088944742827,0.02635713268150661,0.046224141621867776,YWHAZ
ENSG00000090989,11.288360366219365,0.5986668500879734,0.2697446801360791,2.219383343486002,0.026460655862763725,0.04637922361610509,EXOC1
ENSG00000188603,24.33845827580874,0.46208503323203054,0.2082097718909707,2.2193244295661683,0.026464660769140957,0.04637922361610509,CLN3
ENSG00000169403,34.98258206404379,0.44725215803516344,0.20154358653300872,2.2191336659671514,0.02647763227156554,0.046385413540988615,PTAFR
ENSG00000153187,100.04452128197858,-0.2909042973178868,0.13111286499757802,-2.218731909513689,0.026504968787360913,0.0464167557452215,HNRNPU
ENSG00000035862,6.073137851902368,-0.8437667451361707,0.3803472368172912,-2.218411660346816,0.026526776803629692,0.046438397297127294,TIMP2
ENSG00000137547,10.009511427000035,-0.7062410950962437,0.31845251151563875,-2.217728137030444,0.026573374562856304,0.046492517260562125,MRPL15
ENSG00000162032,13.654147760025136,-0.6194333623001288,0.27931585190666763,-2.217680658193042,0.026576613957044973,0.046492517260562125,SPSB3
ENSG00000170892,38.17822514725451,0.38342894406372224,0.17300622568692725,2.216272521646572,0.02667284373786738,0.04664425413803569,TSEN34
ENSG00000073584,12.001838640431416,-0.6070097826477295,0.2743179446935969,-2.212796480834447,0.026911680021564237,0.047028447946645326,SMARCE1
ENSG00000138293,71.76650762245234,0.26360367392218104,0.11912235811816485,2.212881595751288,0.026905809857106566,0.047028447946645326,NCOA4
ENSG00000129625,126.74617454902207,0.21309991262954012,0.09641057770933494,2.21033747222227,0.027081749819073197,0.047292010878083046,REEP5
ENSG00000205670,6.199050919954673,-1.0220967904195046,0.462398820206243,-2.2104225740965786,0.027075848547873687,0.047292010878083046,SMIM11
ENSG00000007255,5.725901479075867,0.8560359769013416,0.3876474530283951,2.2082847964401227,0.027224426481070044,0.04752427414848249,TRAPPC6A
ENSG00000152601,17.82426553581365,0.47489430397257276,0.21507059767053863,2.2080856663636177,0.02723830199789571,0.04753161080172568,MBNL1
ENSG00000130402,19.689880471720596,-0.467477201309334,0.21177725108949064,-2.2074004592296474,0.027286094328804772,0.04759810704002366,ACTN4
ENSG00000101745,78.84331158885904,0.24539302370060506,0.1111802003703001,2.2071647908826546,0.027302548612826816,0.047609909114063514,ANKRD12
ENSG00000119013,65.91656858150192,0.2773630012038362,0.12581424928530643,2.2045436250616235,0.02748613545836983,0.04789605306469126,NDUFB3
ENSG00000175854,6.057911574585178,-0.863958382814596,0.391897756270739,-2.2045504700918426,0.02748565464799687,0.04789605306469126,SWI5
ENSG00000111530,9.114020916995166,-0.6581824290952424,0.29869154683350174,-2.2035522466999375,0.027555848778969078,0.04798350138194686,CAND1
ENSG00000111711,22.051638689846257,0.441442476720782,0.2003256688735141,2.2036241246722574,0.027550789226399433,0.04798350138194686,GOLT1B
ENSG00000137076,56.61934782160384,-0.31115772537469105,0.14127126659063408,-2.2025549348003084,0.027626133174492053,0.04808884818259084,TLN1
ENSG00000169228,10.600405283486928,0.6144275970823335,0.2792812268220254,2.200031860622996,0.027804634620961017,0.0483824272405816,RAB24
ENSG00000068793,15.595841070180303,-0.5975886592624471,0.2717308052942155,-2.1991936417198272,0.02786415625950819,0.04846883676432681,CYFIP1
ENSG00000103496,50.01887732624603,0.315398633809316,0.14354637904731954,2.1971897577809747,0.028006896782840705,0.04868266388074964,STX4
ENSG00000169919,16.55354842943809,0.5799138313894168,0.2639292519541125,2.1972321260177794,0.028003872301450364,0.04868266388074964,GUSB
ENSG00000170043,92.56572901352632,-0.262982354066782,0.11971577174982102,-2.19672270598026,0.02804025621359268,0.04872341549985659,TRAPPC1
ENSG00000086598,68.15938292519039,-0.2884667615987503,0.13133898323102644,-2.1963529372793658,0.028066691431840284,0.0487521108858477,TMED2
ENSG00000147669,16.41117194608009,-0.5418966292545925,0.24680233553671962,-2.1956705882711076,0.028115529796235945,0.04881968672038991,POLR2K
ENSG00000174917,13.292582551059837,-0.5389276438923597,0.24578309292519177,-2.1926961593586562,0.028329277646789632,0.049173461800185184,C19orf70
ENSG00000099785,10.954496034164851,-0.6040940449047224,0.27564831869035383,-2.191539015274474,0.028412809610151184,0.0493010404040547,MARCH2
ENSG00000150779,34.93352015091337,-0.419881230922098,0.19161008990275324,-2.1913315271403393,0.02842781018514626,0.04930965734197272,TIMM8B
ENSG00000118579,105.51965333010597,0.28492681099791667,0.13007267227687017,2.1905201608484446,0.02848653429258436,0.04939408239723343,MED28
ENSG00000141127,6.977431162118168,-0.895714380426422,0.4089662092729112,-2.190191659156598,0.02851033989970702,0.04941675745333106,PRPSAP2
ENSG00000198492,27.151160845396397,-0.41682141334030187,0.19032400445356085,-2.1900622285509264,0.028519724081735223,0.04941675745333106,YTHDF2
ENSG00000118689,9.894069863485868,-0.6167110536338014,0.28173114196418214,-2.189005621935139,0.028596431403612045,0.04953220441217822,FOXO3
ENSG00000162976,16.46826638128778,0.5755556168866165,0.26296424238388727,2.1887219785813845,0.02861705351656475,0.049550458414516975,PQLC3
ENSG00000144029,13.211172134193053,-0.5502198096855684,0.2514225501155256,-2.1884266523935465,0.028638538631373583,0.049570193319679386,MRPS5
ENSG00000067057,5.238893143562262,0.976970668567299,0.4464978783354054,2.1880746045413613,0.0286641684219803,0.049597085783665916,PFKP
ENSG00000221983,667.1324256993536,-0.12998184313404176,0.05941287831601675,-2.1877721938107273,0.02868620029965997,0.04961773610437489,UBA52
ENSG00000106682,29.396588996748623,-0.3909789076436654,0.1787615309718947,-2.1871534972764133,0.028731320351601093,0.04967829282468957,EIF4H
ENSG00000074695,7.36779442213402,-0.8116444512220221,0.37120575267510886,-2.186508278422073,0.02877843969550168,0.04974226263232334,LMAN1
ENSG00000108848,22.54142444247665,-0.4872370080192303,0.22288251572059903,-2.186071017925967,0.028810409971083185,0.04978001216522601,LUC7L3
ENSG00000204227,12.425376028683498,-0.5818143934140778,0.2662507762557208,-2.185212008002837,0.028873305484086374,0.04987115049166975,RING1
ENSG00000159842,9.093858049416653,-0.7247326221325616,0.33214568042454873,-2.1819721430855523,0.02911158872046139,0.050249101684170315,ABR
ENSG00000162736,14.232930731973674,0.5654642587507728,0.2591544180686204,2.1819587833576732,0.02911257478527328,0.050249101684170315,NCSTN
ENSG00000006451,221.30583261293742,0.2431963749502081,0.11150247026104337,2.1810850861048214,0.02917712372645514,0.05034283216004233,RALA
ENSG00000163162,51.326788503470574,0.3483699938046785,0.15992642978407168,2.178314080262019,0.02938266160985978,0.05067967678162547,RNF149
ENSG00000119953,11.520657345616286,0.6623828336393444,0.3041942631843756,2.1774994265354266,0.029443324550907757,0.050766490120407265,SMNDC1
ENSG00000122884,6.860786097319279,-0.884281275083236,0.4066863100844671,-2.174357122814324,0.02967832554272707,0.05115373262608237,P4HA1
ENSG00000114626,29.949030078184407,0.41887934194051674,0.1927721041542945,2.1729250908899473,0.029785955688724622,0.051321243427206446,ABTB1
ENSG00000153827,14.79216270291813,0.5260957088205063,0.24232637140731536,2.1710212791335697,0.029929563893827293,0.05155060531870568,TRIP12
ENSG00000187630,13.157247762485746,-0.5400271004978932,0.2488394131955071,-2.170183145680411,0.0299929743716746,0.051641722516611414,DHRS4L2
ENSG00000160131,30.823316627167515,-0.3582604993309829,0.1651779086051438,-2.168937131825547,0.030087457200088718,0.051769355435131025,VMA21
ENSG00000185022,26.624406442704363,-0.5954799721819419,0.27455040047276047,-2.168927712931974,0.0300881723896488,0.051769355435131025,MAFF
ENSG00000104388,95.03596395013042,0.2635173884989949,0.12153329028103571,2.168273300999526,0.030137898574539333,0.05183676359653003,RAB2A
ENSG00000124762,83.0969616003518,0.3603015203108175,0.16621879531519035,2.1676340490111254,0.030186540988548914,0.051902261167854916,CDKN1A
ENSG00000152944,7.771308934129543,0.7957113658466222,0.36731701004654077,2.166279655128963,0.03028982341542213,0.05206162723448211,MED21
ENSG00000101161,16.078149579546444,-0.5292624971767093,0.24435028060116687,-2.165999138100363,0.030311252801211407,0.05208024344935415,PRPF6
ENSG00000139629,6.774324442607675,0.7229610821498746,0.33397734867581647,2.164700944589015,0.030410594705212228,0.05223266773205624,GALNT6
ENSG00000149187,20.333712823905216,0.44294961294033114,0.20466634788921984,2.164252294080546,0.03044499184335904,0.05227347656123911,CELF1
ENSG00000101972,29.398362485001815,0.3641916079521906,0.16838292135972238,2.1628773572241045,0.030550613733877175,0.05243650572416082,STAG2
ENSG00000006125,13.372113720399138,0.5592240227567907,0.2586661659413777,2.1619527266798757,0.03062182019906937,0.05254037166837531,AP2B1
ENSG00000100319,8.257371120879622,-0.7209908357647173,0.3335774991457154,-2.1613892951747617,0.030665280317057595,0.05259657503595847,ZMAT5
ENSG00000116539,14.793453595031,-0.5193331195172086,0.24031728727907697,-2.161031049398101,0.030692941033853244,0.05260908259384263,ASH1L
ENSG00000159658,14.184516762468277,-0.5262651558243568,0.243526554482115,-2.161017540545077,0.030693984492581768,0.05260908259384263,EFCAB14
ENSG00000161920,6.745319704148654,-0.7713380674053768,0.3570990347436968,-2.1600116280319677,0.03077176941003409,0.052724014951501925,MED11
ENSG00000118855,45.24000118335164,0.32455612620532,0.15035170140897236,2.158646182010893,0.030877626998046182,0.052886949832136265,MFSD1
ENSG00000115234,20.628624048844685,-0.436143621021922,0.20214407232218423,-2.157587981738001,0.03095987993007844,0.05300935539247577,SNX17
ENSG00000149483,28.450856578886004,-0.47306721043659233,0.21948542873929805,-2.155346772466137,0.03113470825461629,0.05328920173460885,TMEM138
ENSG00000170473,12.933080581795307,-0.670013034958547,0.3108799015973346,-2.1552150252105315,0.03114501167720729,0.05328920173460885,WIBG
ENSG00000185115,14.775746104945028,-0.5050212849857347,0.23444718099029918,-2.1540940814580796,0.031232794598336038,0.05342079800077385,NDNL2
ENSG00000147526,17.362452564351656,-0.47539670479323926,0.2207874261052654,-2.153187403736403,0.03130395322842389,0.053523878275739394,TACC1
ENSG00000104824,6.0390370333671815,-0.8152108460321409,0.37884517341513496,-2.1518311522444566,0.03141065531858378,0.053687638342789806,HNRNPL
ENSG00000139112,29.558113252926148,-0.4176051154090948,0.19410341044051962,-2.1514568675601105,0.03144015676790927,0.05371937773209532,GABARAPL1
ENSG00000074201,11.464790825663755,-0.5881105670428761,0.27366828960892153,-2.1489905457563245,0.03163514939398433,0.05401498405908235,CLNS1A
ENSG00000176476,4.906056563729004,1.0535415507030257,0.49023102238706673,2.149071565428578,0.03162872736954063,0.05401498405908235,CCDC101
ENSG00000161638,20.14377119598931,-0.4618721698241077,0.21498070805537214,-2.148435429402085,0.031679180779259686,0.05407137698828833,ITGA5
ENSG00000120656,35.7603095971549,-0.47313432589881793,0.22024253997463802,-2.1482422331003885,0.03169451727860094,0.054078770106612856,TAF12
ENSG00000172775,28.913447700272474,0.451148183578561,0.21006731621570374,2.1476362515876,0.03174266321244042,0.054142119759087885,FAM192A
ENSG00000171159,35.40825997212889,0.4149982582617148,0.19335896751277312,2.1462581415278836,0.03185238918708279,0.05431042347859987,C9orf16
ENSG00000067829,26.73969925457187,-0.4241954774164771,0.19770893310850138,-2.1455554422706906,0.03190846360740938,0.05438716273562597,IDH3G
ENSG00000143149,8.52344570360875,-0.707819279816886,0.329969696446401,-2.145103891174629,0.03194454140043918,0.054429776852204625,ALDH9A1
ENSG00000100227,16.322905680323622,0.5011739110232092,0.2337687598231568,2.143887452721831,0.0320419057957907,0.05455783959823821,POLDIP3
ENSG00000137500,30.48173284108328,0.3836570950673024,0.17894889334494146,2.143947849555939,0.03203706560621444,0.05455783959823821,CCDC90B
ENSG00000179335,24.810430982942876,0.4115721497656686,0.19213465720138806,2.1421026053320236,0.032185226308762666,0.05478288953282291,CLK3
ENSG00000027847,6.566204335385093,-0.8584332686481319,0.4009682002553639,-2.1409011190947886,0.032282012888982276,0.05492860503339989,B4GALT7
ENSG00000168522,20.581740892273167,0.47193333275596255,0.2205137391133823,2.14015387274036,0.03234233354943571,0.05501219351399345,FNTA
ENSG00000023330,22.986845887566915,0.4546579791703776,0.21246629316274487,2.139906393632607,0.0323623323107299,0.05502716296710268,ALAS1
ENSG00000106028,90.96473780644573,-0.2526222444242849,0.11809647236259362,-2.1391176160508376,0.03242614405882837,0.055116593533408025,SSBP1
ENSG00000156535,6.77922032920203,0.797238481698118,0.3728890622004921,2.1380044697301015,0.03251638046597812,0.05525086224405826,CD109
ENSG00000176102,6.918468959932015,0.7631039122930489,0.357017842820027,2.137439143840579,0.0325622905043363,0.05530974612454497,CSTF3
ENSG00000111276,7.124092565286524,0.7331700888686916,0.34329703177211274,2.135672671225961,0.0327061034550605,0.05553482805050702,CDKN1B
ENSG00000107738,13.77454055205016,-0.5382669845395794,0.2521420526515284,-2.13477672161053,0.032779252618628095,0.05563980910809618,C10orf54
ENSG00000038219,12.853109725944586,-0.5229538611554441,0.24509287591547818,-2.133696702534055,0.03286761617548719,0.05575128266701555,BOD1L1
ENSG00000110880,51.810611307062196,-0.35390711867774916,0.16586011673310594,-2.133768657881987,0.03286172269444558,0.05575128266701555,CORO1C
ENSG00000099795,21.562912395622185,-0.5616469651894589,0.26338815478868705,-2.132392649320396,0.03297458117288395,0.05591188257718015,NDUFB7
ENSG00000186432,20.237046056918224,0.459268845955122,0.2153901162113227,2.132265184835714,0.032985052419870826,0.05591188257718015,KPNA4
ENSG00000148730,12.5084827104611,-0.6298287575390902,0.29541384475375987,-2.132021801700186,0.03300505432667567,0.05592649550389112,EIF4EBP2
ENSG00000162642,20.61716973185684,0.4142469565179457,0.19436352711062893,2.1312998517574866,0.03306444728004962,0.05600782279702304,C1orf52
ENSG00000109743,12.363570783997751,0.545247871145891,0.2559056275922955,2.1306599478717625,0.033117166970973715,0.056077794105914826,BST1
ENSG00000183255,53.08444860169065,0.2793361510744363,0.13115533374035104,2.1298115990268434,0.03318717069584864,0.05617697444002763,PTTG1IP
ENSG00000153179,6.709146816013689,0.7678612625585134,0.36093334970828184,2.127432289587881,0.03338418165595086,0.05649100160376809,RASSF3
ENSG00000100811,35.049622348062584,0.3681340051348057,0.1730843845722242,2.1269047814142454,0.033427995509536595,0.05654566951251733,YY1
ENSG00000067955,8.246832433367409,-0.6729112807435897,0.31645806496378714,-2.1263837305602946,0.03347132131544027,0.056589854358693306,CBFB
ENSG00000112146,10.120225838663345,-0.671135699526571,0.3156334365362128,-2.1263136975970265,0.03347714827446509,0.056589854358693306,FBXO9
ENSG00000070831,171.68586197646954,0.21242523615169187,0.09994578452765794,2.125404659692351,0.03355286180909318,0.05669431250258413,CDC42
ENSG00000242247,43.81588808281258,0.3288690237365091,0.15474042281732706,2.125294850232786,0.03356201771876623,0.05669431250258413,ARFGAP3
ENSG00000254901,23.87696047058808,-0.42026235630742875,0.19778639188761304,-2.1248294804135557,0.03360084396532001,0.056740394242468226,MEF2BNB
ENSG00000178860,39.81623491559344,-0.5096881007004104,0.23988904869732144,-2.1246826542028026,0.03361310178562241,0.05674159470097853,MSC
ENSG00000102580,36.98407105875563,-0.4581169879654923,0.21572572903253873,-2.123608482029479,0.033702895698843195,0.05687363649179789,DNAJC3
ENSG00000196730,14.50633315946205,-0.5955311892289498,0.2805545531470902,-2.1226930112116995,0.033779585038508364,0.05698348124930659,DAPK1
ENSG00000060237,14.264445385434199,-0.5536198555291879,0.260893766096271,-2.1220125870117554,0.033836681060116926,0.05706020958456231,WNK1
ENSG00000159346,71.02929726908835,-0.26719174360017506,0.12609715949671343,-2.118935467433262,0.03409592104450251,0.057477652148434075,ADIPOR1
