gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj_native,padj
SSR4,967.6869138797005,-0.13011170548558088,0.07115629024635699,-1.8285341328940659,0.06746942783210151,0.08556680765009704,0.08556680765009704
SEC11A,7369.150998348186,0.22418826878413345,0.03205865961771813,6.993064322010188,2.6894612731882467e-12,1.3652087681158613e-11,1.3652087681158613e-11
CMTM6,8256.50457637882,0.07951122580629363,0.0678103966786916,1.1725521409798632,0.2409754511623141,0.27971613599804307,0.27971613599804307
ARF6,6346.319012998654,0.09081915774382031,0.042868533451512446,2.1185506111736627,0.03412846340200295,0.04520326278410987,0.04520326278410987
COMMD6,1265.317078870339,-0.15975102508692962,0.048125083260397224,-3.3194960769738735,0.0009018007181962184,0.0014568670730148925,0.0014568670730148925
RIN2,21670.870640495206,0.5896931833267797,0.21232582301521574,2.777303179390106,0.005481202537038244,0.008007600492386038,0.008007600492386038
PUM1,21302.66933363916,0.00901394524173677,0.022499917521952097,0.4006212570753779,0.6886989927985133,0.7211507777994904,0.7211507777994904
DMXL1,21939.43441269991,0.19406407259165878,0.08795001986397134,2.206526762493171,0.027347138511754597,0.03675690660182069,0.036756906601820696
RREB1,22230.334116720525,-0.39295225570534603,0.0424650472713294,-9.253545703001036,2.171664808825195e-20,2.6323209803941755e-19,2.632320980394176e-19
RGS10,4912.266617254746,-0.45071618257617585,0.060488070088047886,-7.45132357372458,9.240840779306408e-14,5.617532388636114e-13,5.617532388636114e-13
ARID1A,21846.423225270075,-0.32124426965814934,0.033642356054909096,-9.548804166207418,1.3120193121201128e-21,1.7972867289316614e-20,1.7972867289316614e-20
MORF4L1,8959.273058144114,-0.13278550570901082,0.028919357415550618,-4.591578706296183,4.399056834253367e-06,9.501202665774009e-06,9.50120266577401e-06
SIDT1,22269.250939161906,0.6851388054490233,0.09818870466535178,6.977776189064961,2.998888834008398e-12,1.5145903202062615e-11,1.5145903202062615e-11
PRKCQ,22136.193021268176,-0.17720932998038652,0.05898779916181641,-3.0041692095387837,0.0026630717067084708,0.004025807568720289,0.004025807568720288
HSPD1,5038.930564579992,0.07442536085090198,0.06049925768172194,1.2301863477803863,0.21862733103927157,0.2560039005143695,0.2560039005143695
CLEC2B,6632.126057987749,0.33646436781058997,0.05637015946674643,5.9688383178882995,2.3894874844963885e-09,8.183176316768454e-09,8.183176316768454e-09
OSTF1,9516.675194489828,-0.01635424179015574,0.03931717129376583,-0.41595672455584026,0.6774416702120147,0.7104789409669793,0.7104789409669793
JTB,1960.7984791118226,-0.11477995971454436,0.05126179999053884,-2.239093432843341,0.0251498374842983,0.034032256406357646,0.034032256406357646
FKBP1A,3202.3852785809977,-0.5682202543561634,0.06304916902912729,-9.012335342495291,2.017144458640268e-19,2.2288889045748818e-18,2.2288889045748818e-18
SSR2,2796.1719469513173,-0.10874727136082331,0.03648464049513888,-2.980631572217699,0.0028765463833033736,0.004322383746511456,0.004322383746511456
RBPJ,18079.399516300546,-0.6188314208101076,0.08704072300523681,-7.109676935620992,1.1631489832759262e-12,6.356005373092493e-12,6.356005373092493e-12
SNRPD2,1514.249640953268,-0.2822854882712679,0.05072397941078887,-5.565128989292715,2.619585647566572e-08,7.604022199032139e-08,7.60402219903214e-08
SPTLC2,17515.784852329165,0.5359585542679118,0.13959857415756494,3.8392838716459616,0.00012339369691237014,0.00021956173827823868,0.00021956173827823868
UBL5,1772.422980609208,-0.3113174797418694,0.06063389880379955,-5.134380039608488,2.8307557831522396e-07,7.032933622738483e-07,7.032933622738484e-07
MAP1LC3B,3365.9935266512916,-0.16261512406530274,0.05919154255238118,-2.7472695769230464,0.006009371856026826,0.008740904517857202,0.008740904517857202
TLK1,20408.621420010353,-0.21557265413766402,0.0704559361421111,-3.0596805030430576,0.002215732237329254,0.0034114430135939247,0.0034114430135939247
HCK,14880.49366926687,-0.6393588413576652,0.08064515986499422,-7.928049772955967,2.2261409304716538e-15,1.6675212962334484e-14,1.6675212962334484e-14
STK24,19676.47004179255,0.3397316198067159,0.04864559902494937,6.983809976982178,2.872805745009275e-12,1.4545851873464685e-11,1.4545851873464683e-11
TAF15,18142.702652748914,-0.22706821868915492,0.02039324255095213,-11.134483303566329,8.523787002780875e-29,2.8412623342602918e-27,2.8412623342602914e-27
ZFAND6,14253.732142603922,-0.01992135282705784,0.053527785194319534,-0.3721684496143122,0.7097674351334088,0.7410543017803203,0.7410543017803202
MYO5A,21907.00521378002,0.09722430229748696,0.046341496251144094,2.09799661561611,0.03590544434013435,0.04746258339740166,0.047462583397401656
CIRBP,4491.581390663648,0.11288419893670484,0.039082785352538625,2.8883355656065706,0.0038728646249152066,0.005741830429822397,0.005741830429822396
NFAT5,21508.242169244735,0.11352831428646448,0.06177294842629293,1.8378322093841077,0.06608713384174111,0.08418743164553008,0.08418743164553007
EPC2,21554.8696452278,0.07789791352990653,0.0230847985273481,3.374424664682364,0.0007397015937872007,0.0012076760714893073,0.0012076760714893073
DECR1,13170.277093372713,0.1071809991104847,0.05016515667749034,2.1365626305036143,0.03263358180331768,0.043309332187548344,0.043309332187548344
DRAM1,13607.414541408521,0.7563758027048924,0.16189320769798668,4.6720663174203,2.9818464325923613e-06,6.575185077381172e-06,6.575185077381172e-06
RSRC1,20122.837611465493,-0.06361615477860603,0.031395908856744544,-2.0262561937250583,0.042738537819132005,0.05601381103424903,0.056013811034249024
SLC25A3,3348.7275406341037,-0.3841734349370541,0.04291016998595403,-8.952969309205887,3.460460944739746e-19,3.661863433587033e-18,3.661863433587033e-18
