seed,grid_id,donors_per_group,cells_per_donor,donor_sd,nonnull_fraction,method,discoveries,true_positive,false_positive,fdp,sensitivity,any_false_positive,pvalue_nonfinite,two_methods_seconds
263925,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001553500012960285
263926,3,4,20,0.8,0.2,cell_welch,122,31,91,0.7459016393442623,0.775,1,0,0.0012949000229127705
263926,3,4,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.0012949000229127705
263927,3,4,20,0.8,0.2,cell_welch,125,32,93,0.744,0.8,1,0,0.0027683000080287457
263927,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0027683000080287457
263928,3,4,20,0.8,0.2,cell_welch,97,28,69,0.711340206185567,0.7,1,0,0.0013628999586217105
263928,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013628999586217105
263929,3,4,20,0.8,0.2,cell_welch,120,30,90,0.75,0.75,1,0,0.002495500026270747
263929,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002495500026270747
263930,3,4,20,0.8,0.2,cell_welch,104,26,78,0.75,0.65,1,0,0.0019203000119887292
263930,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0019203000119887292
263931,3,4,20,0.8,0.2,cell_welch,106,30,76,0.7169811320754716,0.75,1,0,0.0018816000083461404
263931,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0018816000083461404
263932,3,4,20,0.8,0.2,cell_welch,105,32,73,0.6952380952380952,0.8,1,0,0.002200599992647767
263932,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002200599992647767
263933,3,4,20,0.8,0.2,cell_welch,99,25,74,0.7474747474747475,0.625,1,0,0.0023039000225253403
263933,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0023039000225253403
263934,3,4,20,0.8,0.2,cell_welch,110,31,79,0.7181818181818181,0.775,1,0,0.001415400009136647
263934,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001415400009136647
263935,3,4,20,0.8,0.2,cell_welch,115,32,83,0.7217391304347827,0.8,1,0,0.0026812999858520925
263935,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0026812999858520925
263936,3,4,20,0.8,0.2,cell_welch,123,31,92,0.7479674796747967,0.775,1,0,0.0016997000202536583
263936,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0016997000202536583
263937,3,4,20,0.8,0.2,cell_welch,113,31,82,0.7256637168141593,0.775,1,0,0.0021866000024601817
263937,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0021866000024601817
263938,3,4,20,0.8,0.2,cell_welch,116,30,86,0.7413793103448276,0.75,1,0,0.0013162000104784966
263938,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013162000104784966
263939,3,4,20,0.8,0.2,cell_welch,122,30,92,0.7540983606557377,0.75,1,0,0.0028342000441625714
263939,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0028342000441625714
263940,3,4,20,0.8,0.2,cell_welch,119,28,91,0.7647058823529411,0.7,1,0,0.001741300045978278
263940,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001741300045978278
263941,3,4,20,0.8,0.2,cell_welch,104,27,77,0.7403846153846154,0.675,1,0,0.0022735000238753855
263941,3,4,20,0.8,0.2,donor_mean_welch,1,1,0,0.0,0.025,0,0,0.0022735000238753855
263942,3,4,20,0.8,0.2,cell_welch,117,31,86,0.7350427350427351,0.775,1,0,0.002230699989013374
263942,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002230699989013374
263943,3,4,20,0.8,0.2,cell_welch,115,30,85,0.7391304347826086,0.75,1,0,0.002519700035918504
263943,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002519700035918504
263944,3,4,20,0.8,0.2,cell_welch,113,26,87,0.7699115044247787,0.65,1,0,0.0019292000215500593
263944,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0019292000215500593
263945,3,4,20,0.8,0.2,cell_welch,104,27,77,0.7403846153846154,0.675,1,0,0.0019845999777317047
263945,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0019845999777317047
263946,3,4,20,0.8,0.2,cell_welch,103,28,75,0.7281553398058253,0.7,1,0,0.0019900999614037573
263946,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0019900999614037573
263947,3,4,20,0.8,0.2,cell_welch,115,29,86,0.7478260869565218,0.725,1,0,0.0020313000422902405
263947,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0020313000422902405
263948,3,4,20,0.8,0.2,cell_welch,104,32,72,0.6923076923076923,0.8,1,0,0.0026393000152893364
263948,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0026393000152893364
263949,3,4,20,0.8,0.2,cell_welch,121,31,90,0.743801652892562,0.775,1,0,0.0013709000195376575
263949,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013709000195376575
263950,3,4,20,0.8,0.2,cell_welch,114,27,87,0.7631578947368421,0.675,1,0,0.0016087000258266926
263950,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0016087000258266926
263951,3,4,20,0.8,0.2,cell_welch,107,30,77,0.719626168224299,0.75,1,0,0.001334100030362606
263951,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.001334100030362606
263952,3,4,20,0.8,0.2,cell_welch,122,32,90,0.7377049180327869,0.8,1,0,0.0012552000116556883
263952,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0012552000116556883
263953,3,4,20,0.8,0.2,cell_welch,115,30,85,0.7391304347826086,0.75,1,0,0.0014552000211551785
263953,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0014552000211551785
263954,3,4,20,0.8,0.2,cell_welch,97,27,70,0.7216494845360825,0.675,1,0,0.0013235000078566372
263954,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013235000078566372
263955,3,4,20,0.8,0.2,cell_welch,111,30,81,0.7297297297297297,0.75,1,0,0.0018924999749287963
263955,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0018924999749287963
263956,3,4,20,0.8,0.2,cell_welch,121,31,90,0.743801652892562,0.775,1,0,0.0013229000032879412
263956,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.0013229000032879412
263957,3,4,20,0.8,0.2,cell_welch,123,34,89,0.7235772357723578,0.85,1,0,0.002205300028435886
263957,3,4,20,0.8,0.2,donor_mean_welch,0,0,0,0.0,0.0,0,0,0.002205300028435886
264908,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0029054000042378902
264908,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0029054000042378902
264909,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0030132000101730227
264909,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0030132000101730227
264910,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.003203700005542487
264910,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.003203700005542487
264911,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0028705999720841646
264911,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0028705999720841646
264912,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.003174800018314272
264912,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.003174800018314272
264913,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0032577000092715025
264913,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0032577000092715025
264914,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002572900033555925
264914,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002572900033555925
264915,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0027628999669104815
264915,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0027628999669104815
264916,4,4,100,0.0,0.0,cell_welch,1,0,1,1.0,,1,0,0.002425000013317913
264916,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002425000013317913
264917,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0024077999987639487
264917,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0024077999987639487
264918,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0022404000046662986
264918,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022404000046662986
264919,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.00252169999293983
264919,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.00252169999293983
264920,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0022284999722614884
264920,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022284999722614884
264921,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002451700042001903
264921,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002451700042001903
264922,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0029391999705694616
264922,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0029391999705694616
264923,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.004480700008571148
264923,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.004480700008571148
264924,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0036899999831803143
264924,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0036899999831803143
264925,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002774299995508045
264925,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002774299995508045
264926,4,4,100,0.0,0.0,cell_welch,1,0,1,1.0,,1,0,0.0030126000056043267
264926,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0030126000056043267
264927,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0028120999922975898
264927,4,4,100,0.0,0.0,donor_mean_welch,1,0,1,1.0,,1,0,0.0028120999922975898
264928,4,4,100,0.0,0.0,cell_welch,1,0,1,1.0,,1,0,0.0021643000072799623
264928,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021643000072799623
264929,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0026225000037811697
264929,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0026225000037811697
264930,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002178399998228997
264930,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002178399998228997
264931,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002199100039433688
264931,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002199100039433688
264932,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0036065999884158373
264932,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0036065999884158373
264933,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0029722999897785485
264933,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0029722999897785485
264934,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0027606000076048076
264934,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0027606000076048076
264935,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0022811000235378742
264935,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022811000235378742
264936,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0023648999631404877
264936,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0023648999631404877
264937,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0022629000013694167
264937,4,4,100,0.0,0.0,donor_mean_welch,1,0,1,1.0,,1,0,0.0022629000013694167
264938,4,4,100,0.0,0.0,cell_welch,1,0,1,1.0,,1,0,0.0022427000221796334
264938,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022427000221796334
264939,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0025893999845720828
264939,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0025893999845720828
264940,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002147999999579042
264940,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002147999999579042
264941,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0021424000151455402
264941,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021424000151455402
264942,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0021965999621897936
264942,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021965999621897936
264943,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002157100010663271
264943,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002157100010663271
264944,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0021169999963603914
264944,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021169999963603914
264945,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0022270000190474093
264945,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0022270000190474093
264946,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.002270400000270456
264946,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.002270400000270456
264947,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0021655999589711428
264947,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021655999589711428
264948,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0024867000174708664
264948,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0024867000174708664
264949,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0021026000031270087
264949,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021026000031270087
264950,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0021803000126965344
264950,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0021803000126965344
264951,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0023123000282794237
264951,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0023123000282794237
264952,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0039061999996192753
264952,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0039061999996192753
264953,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0023086000001057982
264953,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0023086000001057982
264954,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0022563000093214214
264954,4,4,100,0.0,0.0,donor_mean_welch,1,0,1,1.0,,1,0,0.0022563000093214214
264955,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0024497999693267047
264955,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0024497999693267047
264956,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0023301999899558723
264956,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0023301999899558723
264957,4,4,100,0.0,0.0,cell_welch,0,0,0,0.0,,0,0,0.0026161999558098614
264957,4,4,100,0.0,0.0,donor_mean_welch,0,0,0,0.0,,0,0,0.0026161999558098614
265908,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.0024539000005461276
265908,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0024539000005461276
265909,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.002467299986165017
265909,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.002467299986165017
265910,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.002368499990552664
265910,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002368499990552664
265911,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0024510000366717577
265911,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0024510000366717577
265912,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.0021299999789334834
265912,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0021299999789334834
265913,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002228399971500039
265913,5,4,100,0.0,0.2,donor_mean_welch,44,40,4,0.09090909090909091,1.0,1,0,0.002228399971500039
265914,5,4,100,0.0,0.2,cell_welch,42,40,2,0.047619047619047616,1.0,1,0,0.002430399996228516
265914,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.002430399996228516
265915,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.002137599978595972
265915,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002137599978595972
265916,5,4,100,0.0,0.2,cell_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0023529999889433384
265916,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0023529999889433384
265917,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.002111000008881092
265917,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.002111000008881092
265918,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0022160999942570925
265918,5,4,100,0.0,0.2,donor_mean_welch,43,40,3,0.06976744186046512,1.0,1,0,0.0022160999942570925
265919,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.002087899949401617
265919,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.002087899949401617
265920,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0024302999954670668
265920,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0024302999954670668
265921,5,4,100,0.0,0.2,cell_welch,42,40,2,0.047619047619047616,1.0,1,0,0.002240500005427748
265921,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.002240500005427748
265922,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0021199999609962106
265922,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0021199999609962106
265923,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.0020813000155612826
265923,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0020813000155612826
265924,5,4,100,0.0,0.2,cell_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0022191000171005726
265924,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0022191000171005726
265925,5,4,100,0.0,0.2,cell_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0022622999968007207
265925,5,4,100,0.0,0.2,donor_mean_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0022622999968007207
265926,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.0022527999826706946
265926,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0022527999826706946
265927,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002508200006559491
265927,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002508200006559491
265928,5,4,100,0.0,0.2,cell_welch,46,40,6,0.13043478260869565,1.0,1,0,0.0029377000173553824
265928,5,4,100,0.0,0.2,donor_mean_welch,43,40,3,0.06976744186046512,1.0,1,0,0.0029377000173553824
265929,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.0023361999774351716
265929,5,4,100,0.0,0.2,donor_mean_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0023361999774351716
265930,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002711599983740598
265930,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002711599983740598
265931,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0033325999975204468
265931,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0033325999975204468
265932,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.004516199987847358
265932,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.004516199987847358
265933,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0025687000015750527
265933,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0025687000015750527
265934,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0034356999676674604
265934,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0034356999676674604
265935,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.002822800015565008
265935,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.002822800015565008
265936,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002596899983473122
265936,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002596899983473122
265937,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.00266700005158782
265937,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.00266700005158782
265938,5,4,100,0.0,0.2,cell_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0023944000131450593
265938,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0023944000131450593
265939,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.0025464000063948333
265939,5,4,100,0.0,0.2,donor_mean_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0025464000063948333
265940,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002591500000562519
265940,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002591500000562519
265941,5,4,100,0.0,0.2,cell_welch,44,40,4,0.09090909090909091,1.0,1,0,0.002255600003991276
265941,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002255600003991276
265942,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002361999999266118
265942,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002361999999266118
265943,5,4,100,0.0,0.2,cell_welch,44,40,4,0.09090909090909091,1.0,1,0,0.0028145999531261623
265943,5,4,100,0.0,0.2,donor_mean_welch,39,39,0,0.0,0.975,0,0,0.0028145999531261623
265944,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002438299998175353
265944,5,4,100,0.0,0.2,donor_mean_welch,42,40,2,0.047619047619047616,1.0,1,0,0.002438299998175353
265945,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.002770999970380217
265945,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002770999970380217
265946,5,4,100,0.0,0.2,cell_welch,45,40,5,0.1111111111111111,1.0,1,0,0.0024381999974139035
265946,5,4,100,0.0,0.2,donor_mean_welch,45,40,5,0.1111111111111111,1.0,1,0,0.0024381999974139035
265947,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.002371799957472831
265947,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.002371799957472831
265948,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.0023654000251553953
265948,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0023654000251553953
265949,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.0075468000140972435
265949,5,4,100,0.0,0.2,donor_mean_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0075468000140972435
265950,5,4,100,0.0,0.2,cell_welch,43,40,3,0.06976744186046512,1.0,1,0,0.002940499980468303
265950,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002940499980468303
265951,5,4,100,0.0,0.2,cell_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0025456000003032386
265951,5,4,100,0.0,0.2,donor_mean_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0025456000003032386
265952,5,4,100,0.0,0.2,cell_welch,42,40,2,0.047619047619047616,1.0,1,0,0.0025136999902315438
265952,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0025136999902315438
265953,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002494300017133355
265953,5,4,100,0.0,0.2,donor_mean_welch,41,40,1,0.024390243902439025,1.0,1,0,0.002494300017133355
265954,5,4,100,0.0,0.2,cell_welch,41,40,1,0.024390243902439025,1.0,1,0,0.0028729999903589487
265954,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.0028729999903589487
265955,5,4,100,0.0,0.2,cell_welch,44,40,4,0.09090909090909091,1.0,1,0,0.003199900034815073
265955,5,4,100,0.0,0.2,donor_mean_welch,40,40,0,0.0,1.0,0,0,0.003199900034815073
265956,5,4,100,0.0,0.2,cell_welch,40,40,0,0.0,1.0,0,0,0.0025812999811023474
