prespecified_interaction,status,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
TGFB1-TGFBR-family,FOUND,T cells CD8+,Cancer Basal SC,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,Cancer Basal SC,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,Cancer Basal SC,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,Cancer Basal SC,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,DCs,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,DCs,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,DCs,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,DCs,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD8+,DCs,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Differentiated,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Differentiated,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Differentiated,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Differentiated,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Differentiated,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Differentiated,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Plasmablasts,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Plasmablasts,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Plasmablasts,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Plasmablasts,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Plasmablasts,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Plasmablasts,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Mature Luminal,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Mature Luminal,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Mature Luminal,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Mature Luminal,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Mature Luminal,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Mature Luminal,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Macrophage,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Macrophage,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Macrophage,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Macrophage,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Macrophage,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Immature,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Immature,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Immature,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,PVL Immature,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Cancer Basal SC,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Cancer Basal SC,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Cancer Basal SC,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Cancer Basal SC,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Cancer Basal SC,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,Cancer Basal SC,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,CAFs myCAF-like,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,CAFs myCAF-like,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD4+,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD4+,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD4+,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD4+,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD4+,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD4+,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD8+,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD8+,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD8+,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD8+,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD8+,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,T cells CD8+,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Myoepithelial,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Myoepithelial,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Myoepithelial,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Myoepithelial,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,Myoepithelial,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NKT cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NKT cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NKT cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NKT cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NKT cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,CAFs MSC iCAF-like,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,CAFs MSC iCAF-like,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,T cells CD4+,CAFs MSC iCAF-like,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NK cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NK cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NK cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NK cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NK cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,NK cells,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial CXCL12,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial CXCL12,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial CXCL12,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial CXCL12,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial CXCL12,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial Lymphatic LYVE1,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial Lymphatic LYVE1,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial Lymphatic LYVE1,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial Lymphatic LYVE1,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial Lymphatic LYVE1,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling PVL,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling PVL,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling PVL,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling PVL,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling PVL,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling PVL,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling T-cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling T-cells,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling T-cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling T-cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling T-cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Cycling T-cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,CAFs MSC iCAF-like,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,CAFs MSC iCAF-like,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,CAFs MSC iCAF-like,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,CAFs MSC iCAF-like,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,CAFs myCAF-like,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,Plasmablasts,CAFs myCAF-like,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial ACKR1,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial ACKR1,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial ACKR1,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial ACKR1,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Endothelial ACKR1,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Myoepithelial,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Myoepithelial,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Myoepithelial,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Myoepithelial,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,Myoepithelial,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,NK cells,TGFB1,TGFBR3,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,NK cells,TGFB1,TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,NK cells,TGFB1,ACVR1B_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,NK cells,TGFB1,ACVR1C_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,NK cells,TGFB1,ACVR1_TGFBR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
TGFB1-TGFBR-family,FOUND,PVL Immature,NK cells,TGFB1,ACVR1_TGFBR2,0.050652854,1.0,0.0025651162,-0.9861706226695244,-2.8264036301518023,1.4162815e-05,0.38752237,1.0,1.0
