kind,rank,target,source,ok,status_code,error_code,request_path,response_path,raw_path,raw_exists,elapsed_seconds,source_url
gene,8,HEY2,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\pubmed\gene-08-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\pubmed\gene-08-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\pubmed\gene-08-HEY2.raw,True,1.6247388000192586,https://pubmed.ncbi.nlm.nih.gov
gene,8,HEY2,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\reactome\gene-08-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\reactome\gene-08-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\reactome\gene-08-HEY2.raw,True,1.8662922000221442,https://reactome.org/ContentService
gene,8,HEY2,string,False,,invalid_input,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\string\gene-08-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\string\gene-08-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\string\gene-08-HEY2.raw,False,0.3458395999914501,https://string-db.org
gene,8,HEY2,uniprot,False,,invalid_input,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\uniprot\gene-08-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\uniprot\gene-08-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\uniprot\gene-08-HEY2.raw,False,0.2900816999899689,https://rest.uniprot.org
gene,9,FOXO6,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\opentargets\gene-09-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\opentargets\gene-09-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\opentargets\gene-09-FOXO6.raw,True,1.9775274000130594,https://platform.opentargets.org
gene,9,FOXO6,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\pubmed\gene-09-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\pubmed\gene-09-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\pubmed\gene-09-FOXO6.raw,True,1.6917034000216518,https://pubmed.ncbi.nlm.nih.gov
gene,9,FOXO6,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\reactome\gene-09-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\reactome\gene-09-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\reactome\gene-09-FOXO6.raw,True,1.9060867999796756,https://reactome.org/ContentService
gene,9,FOXO6,string,False,,invalid_input,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\string\gene-09-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\string\gene-09-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\string\gene-09-FOXO6.raw,False,0.2855062000162434,https://string-db.org
gene,9,FOXO6,uniprot,False,,invalid_input,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\uniprot\gene-09-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\uniprot\gene-09-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\uniprot\gene-09-FOXO6.raw,False,0.3178195000218693,https://rest.uniprot.org
gene,10,MYO10,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\requests\opentargets\gene-10-MYO10.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\responses\opentargets\gene-10-MYO10.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw\opentargets\gene-10-MYO10.raw,True,1.900871299993014,https://platform.opentargets.org
